ProjectName,libraries
howl-anderson_seq2annotation.csv,{'tensorflow'}
hsm207_bert_attn_viz.csv,{'tensorflow'}
huckiyang_EyeNet2.csv,{'keras'}
huggingface_transfer-learning-conv-ai.csv,{'torch'}
huseinzol05_NLP-Models-Tensorflow.csv,{'tensorflow'}
HYU-AILAB_ai-seminar.csv,{'tensorflow'}
ialhashim_DenseDepth.csv,"{'torch', 'tensorflow'}"
IBM_MAX-Inception-ResNet-v2.csv,{'keras'}
IBM_MAX-ResNet-50.csv,{'keras'}
IBM_MAX-Review-Text-Generator.csv,{'tensorflow'}
IBM_MAX-Weather-Forecaster.csv,{'tensorflow'}
IDKiro_CBDNet-pytorch.csv,{'torch'}
imito_odin-ai.csv,{'sklearn'}
IntelAI_inference-model-manager.csv,{'tensorflow'}
IntelAI_OpenVINO-model-server.csv,{'tensorflow'}
inuinana_MusicGenreClassifiaction.csv,{'keras'}
ITE-5th_image-captioning-gan.csv,{'torch'}
IXarea_LittleGAN.csv,{'tensorflow'}
jacobgil_keras-grad-cam.csv,{'tensorflow'}
jadore801120_attention-is-all-you-need-pytorch.csv,{'torch'}
james4388_noahcar.csv,{'keras'}
jaredwinick_img2vec-keras.csv,{'tensorflow'}
JayYip_bert-multitask-learning.csv,{'tensorflow'}
jcreinhold_synthtorch.csv,{'torch'}
JdeRobot_DetectionSuite.csv,{'keras'}
jgraving_deepposekit.csv,{'sklearn'}
jhu-lcsr_costar_plan.csv,"{'keras', 'tensorflow'}"
jiegzhan_time-series-forecasting-rnn-tensorflow.csv,{'keras'}
jimmy60504_SeisNN.csv,{'tensorflow'}
jimmyyhwu_ddsm-visual-primitives.csv,{'torch'}
jimmyyhwu_pose-interpreter-networks.csv,{'torch'}
jiwoon-ahn_irn.csv,{'torch'}
jiwoon-ahn_psa.csv,{'torch'}
jolibrain_fluidnet_cxx.csv,{'torch'}
jtourille_yaset.csv,{'torch'}
justachetan_img2latex.csv,"{'keras', 'tensorflow'}"
JustinGOSSES_predictatops.csv,{'sklearn'}
justusschock_shape-constrained-network.csv,{'torch'}
jymsuper_SpeakerRecognition_tutorial.csv,{'torch'}
kalviny_MSDNet-PyTorch.csv,{'torch'}
kamatyogesh7_face-recognition-based-attendance-system.csv,{'sklearn'}
kenmaz_momo_mind.csv,{'keras'}
kenshohara_3D-ResNets-PyTorch.csv,{'torch'}
keums_melodyExtraction_JDC.csv,{'keras'}
kjaisingh_hardhat-detector.csv,{'keras'}
knime_knime-tensorflow.csv,{'tensorflow'}
kotritrona_osumapper.csv,{'tensorflow'}
Koziev_chatbot.csv,"{'torch', 'tensorflow'}"
krrish94_ENet-ScanNet.csv,{'torch'}
kundajelab_ChromDragoNN.csv,{'sklearn'}
