ProjectName,libraries
ferreirafabio_video2tfrecord.csv,{'tensorflow'}
fferroni_PhasedLSTM-Keras.csv,{'keras'}
FlashTek_show-attend-and-tell-keras.csv,{'keras'}
FlorentF9_DESOM.csv,"{'sklearn', 'tensorflow', 'keras'}"
floydhub_mnist.csv,{'torch'}
fmahoudeau_fcn.csv,{'tensorflow'}
foamliu_Car-Recognition.csv,{'keras'}
foamliu_Deep-Image-Matting.csv,{'keras'}
foamliu_Deep-Residual-Matting.csv,{'torch'}
foamliu_Facial-Expression-Prediction.csv,{'keras'}
foamliu_Look-Into-Person.csv,{'keras'}
foamliu_Machine-Translation.csv,{'torch'}
foamliu_Reading-Comprehension.csv,{'torch'}
foolwood_SiamMask.csv,{'torch'}
for-ai_rl.csv,"{'gym', 'tensorflow'}"
Fournierp_alfred.csv,"{'sklearn', 'gym', 'tensorflow', 'stable_baselines'}"
FrancescoSaverioZuppichini_mirror.csv,{'torch'}
frogermcs_MNIST-TFLite.csv,{'tensorflow'}
fsx950223_mobilenetv2-yolov3.csv,{'tensorflow'}
fsx950223_MobilenetV3.csv,{'tensorflow'}
fuzimaoxinan_Pytorch-Deep-Neural-Networks.csv,"{'sklearn', 'torch'}"
Fyusion_LLFF.csv,{'tensorflow'}
gaborvecsei_CDCGAN-Keras.csv,{'keras'}
gabrieleilertsen_hdrcnn.csv,{'tensorflow'}
gabrielspmoreira_chameleon_recsys.csv,"{'sklearn', 'tensorflow'}"
gabrieltseng_pycrop-yield-prediction.csv,{'torch'}
gabrielwong159_siamese.csv,{'tensorflow'}
gadiluna_SAFE.csv,{'tensorflow'}
GalDude33_Fetal-MRI-Segmentation.csv,"{'sklearn', 'keras'}"
GantMan_nsfw_model.csv,"{'tensorflow', 'keras'}"
gasparian_PicsArtHack-binary-segmentation.csv,{'torch'}
gautam678_Pix2Depth.csv,{'keras'}
GavinHacker_recsys_core.csv,{'sklearn'}
gbnk0_simple-image-classifier.csv,{'tensorflow'}
gbolmier_funk-svd.csv,{'sklearn'}
geek-ai_MAgent.csv,"{'mxnet', 'tensorflow'}"
generall_EntityCategoryPrediction.csv,{'torch'}
gengyanlei_Semi-Supervised-Semantic-Segmentation-GAN.csv,{'tensorflow'}
gentaiscool_lstm-attention.csv,"{'sklearn', 'tensorflow', 'keras'}"
georgesterpu_Sigmedia-AVSR.csv,{'tensorflow'}
georgymh_decentralized-ml.csv,"{'sklearn', 'tensorflow', 'keras'}"
GeoscienceAustralia_dea-notebooks.csv,{'sklearn'}
GianlucaPaolocci_Sound-classification-on-Raspberry-Pi-with-Tensorflow.csv,"{'sklearn', 'tensorflow'}"
gigatskhondia_Reinforcement_Learning_and_FEA.csv,"{'torch', 'gym'}"
GilesStrong_lumin.csv,"{'sklearn', 'torch'}"
GiteshJ_Breast-Cancer-Phase-Detection.csv,{'keras'}
GitLanx_Semantic-Segmentation-PyTorch.csv,{'torch'}
gittar_k-means-u-star.csv,{'sklearn'}
glm-tools_pyglmnet.csv,{'sklearn'}
gmontamat_gentun.csv,"{'sklearn', 'keras'}"
GMvandeVen_continual-learning.csv,{'torch'}
gojibjib_jibjib-model.csv,"{'tensorflow', 'keras'}"
gongzhitaao_adversarial-text.csv,{'tensorflow'}
google-research_google-research.csv,"{'accelerate', 'scvi', 'gym', 'sktime', 'tensorflow', 'ray', 'sklearn', 'tf_agents', 'keras', 'torch', 'transformers'}"
google-research_meta-dataset.csv,{'tensorflow'}
google-research_text-to-text-transfer-transformer.csv,"{'tensorflow', 'transformers'}"
gooofy_zamia-ai.csv,{'tensorflow'}
goruck_edge-tpu-servers.csv,{'sklearn'}
goruck_smart-zoneminder.csv,"{'sklearn', 'tensorflow'}"
gpleiss_efficient_densenet_pytorch.csv,{'torch'}
granularai_fabric.csv,{'torch'}
graphbrain_graphbrain.csv,{'sklearn'}
graykode_gpt-2-Pytorch.csv,{'torch'}
greenelab_pancancer.csv,{'sklearn'}
greenelab_snorkeling.csv,"{'sklearn', 'snorkel'}"
greenelab_tybalt.csv,"{'sklearn', 'tensorflow', 'keras'}"
gregversteeg_corex_topic.csv,{'sklearn'}
gregwchase_dsi-capstone.csv,{'keras'}
grouplens_samantha.csv,{'tensorflow'}
gsurma_cartpole.csv,{'keras'}
gsurma_face_generator.csv,{'tensorflow'}
gsurma_image_generator.csv,{'tensorflow'}
GT-RIPL_Continual-Learning-Benchmark.csv,{'torch'}
GT-RIPL_L2C.csv,{'torch'}
guanfuchen_cifarclassify.csv,"{'tensorflow', 'torch'}"
guanfuchen_semseg.csv,"{'tensorflow', 'torch'}"
guanyingc_SDPS-Net.csv,{'torch'}
GuitarsAI_BasicsMusicalInstrumClassifi.csv,"{'sklearn', 'torch', 'tensorflow', 'keras'}"
GuodongQi_yolo3_tensorflow.csv,{'tensorflow'}
guotong1988_BERT-multi-gpu.csv,{'tensorflow'}
guotong1988_LeakGAN-python3.csv,{'tensorflow'}
gvashkevich_tf-flowavenet.csv,{'tensorflow'}
Ha0Tang_SelectionGAN.csv,{'torch'}
Ha0Tang_AttentionGAN.csv,{'torch'}
Ha0Tang_GestureGAN.csv,{'torch'}
hackingmaterials_automatminer.csv,"{'tpot', 'sklearn'}"
hamelsmu_ktext.csv,"{'sklearn', 'keras'}"
Hananel-Hazan_bindsnet.csv,"{'sklearn', 'torch'}"
hankcs_HanLP.csv,"{'torch', 'tensorflow', 'transformers', 'keras'}"
hanranCode_ImageDT.csv,{'tensorflow'}
Haoran-S_SPAWC2017.csv,{'tensorflow'}
haqishen_MFNet-pytorch.csv,{'torch'}
harish2704_pottan-ocr.csv,{'keras'}
harshbg_Sign-Language-Interpreter-using-Deep-Learning.csv,{'keras'}
harveyslash_Facial-Similarity-with-Siamese-Networks-in-Pytorch.csv,{'torch'}
hassyGo_NLG-RL.csv,{'torch'}
hawk31_pyGPGO.csv,{'sklearn'}
HazyResearch_fonduer.csv,"{'snorkel', 'torch'}"
HazyResearch_snorkel.csv,"{'snorkel', 'torch'}"
hbahadirsahin_nlp-experiments-in-pytorch.csv,{'torch'}
HDI-Project_ATM.csv,{'sklearn'}
HealthCatalyst_healthcareai-py.csv,{'sklearn'}
hedrox_ecg-classification.csv,"{'sklearn', 'tensorflow', 'keras'}"
Hellcatzm_SSD_Realization_MXNet.csv,{'mxnet'}
Hellcatzm_SSD_Realization_TensorFlow.csv,{'tensorflow'}
Hellcatzm_TransforLearning_TensorFlow.csv,"{'mxnet', 'tensorflow', 'keras'}"
hellochick_Indoor-segmentation.csv,{'tensorflow'}
Helsinki-NLP_HBMP.csv,{'torch'}
henriquepgomide_caRtola.csv,"{'sklearn', 'lightgbm', 'keras'}"
hepesu_LineDistiller.csv,{'keras'}
HewlettPackard_dlcookbook-dlbs.csv,"{'torch', 'mxnet', 'tensorflow'}"
hfawaz_bigdata18.csv,"{'sklearn', 'keras'}"
hfawaz_dl-4-tsc.csv,"{'sklearn', 'tensorflow'}"
hfawaz_ijcnn19attacks.csv,"{'gym', 'tensorflow', 'sklearn', 'keras', 'torch'}"
hijkzzz_fast-neural-style-transfer.csv,{'tensorflow'}
hijkzzz_reinforcement-learning-wechat-jump.csv,{'torch'}
himanshurawlani_practical_intro_to_tf2.csv,{'tensorflow'}
himkt_pyner.csv,{'chainer'}
Hippogriff_CSGNet.csv,{'torch'}
Hironsan_anago.csv,"{'anago', 'keras'}"
Hironsan_asari.csv,{'sklearn'}
HITS-AIN_PINK.csv,{'tensorflow'}
hiwonjoon_NEC.csv,"{'gym', 'tensorflow'}"
hli1221_Imagefusion_deepfuse.csv,{'tensorflow'}
hli1221_imagefusion_densefuse.csv,{'tensorflow'}
hls-fpga-machine-learning_hls4ml.csv,"{'sklearn', 'torch', 'tensorflow'}"
HLTCHKUST_Mem2Seq.csv,{'torch'}
hlzz_DeepMatchVO.csv,{'tensorflow'}
hlzz_mirror.csv,"{'sklearn', 'tensorflow'}"
hmchuong_ML-BoneSuppression.csv,{'tensorflow'}
HMS-IDAC_ImageForensics.csv,"{'sklearn', 'tensorflow'}"
Hoiy_berserker.csv,{'tensorflow'}
holgerroth_3Dunet_abdomen_cascade.csv,"{'sklearn', 'caffe'}"
hollance_YOLO-CoreML-MPSNNGraph.csv,"{'tensorflow', 'keras'}"
hollygrimm_art-composition-cnn.csv,{'keras'}
holm-aune-bachelor2018_ctc.csv,{'keras'}
HoloClean_holoclean.csv,{'torch'}
HolyBayes_pytorch_ard.csv,{'torch'}
Hourout_GAN-keras.csv,{'tensorflow'}
Hourout_linora.csv,"{'xgboost', 'sklearn', 'mxnet'}"
howl-anderson_seq2annotation.csv,{'tensorflow'}
hoya012_pytorch-peleenet.csv,{'torch'}
hpanwar08_sentence-classification-pytorch.csv,{'torch'}
hrnbot_Basic-Mathematics-for-Machine-Learning.csv,{'sklearn'}
hrpan_tetris_mcts.csv,"{'caffe2', 'torch'}"
hsm207_bert_attn_viz.csv,{'tensorflow'}
hsokooti_RegNet.csv,{'tensorflow'}
HsuWanTing_unified-summarization.csv,{'tensorflow'}
Hsuxu_Loss_ToolBox-PyTorch.csv,{'torch'}
huckiyang_EyeNet2.csv,{'keras'}
huggingface_hmtl.csv,{'torch'}
huggingface_neuralcoref.csv,{'torch'}
huggingface_transfer-learning-conv-ai.csv,{'transformers'}
hughplay_DFNet.csv,{'torch'}
hugochan_BAMnet.csv,{'torch'}
hujinsen_StarGAN-Voice-Conversion.csv,"{'sklearn', 'tensorflow'}"
HunterMcGushion_hyperparameter_hunter.csv,"{'sklearn', 'keras'}"
huseinzol05_NLP-Models-Tensorflow.csv,"{'lightgbm', 'tensorflow', 'sklearn', 'keras', 'xgboost'}"
HymEric_VSR-DUF-Reimplement.csv,{'tensorflow'}
Hyperparticle_LemmaTag.csv,{'tensorflow'}
Hyperparticle_udify.csv,{'torch'}
HypoX64_candock.csv,"{'sklearn', 'torch'}"
HypoX64_DeepMosaics.csv,{'torch'}
hypraptive_bearid.csv,{'sklearn'}
HYU-AILAB_ai-seminar.csv,"{'sklearn', 'torch', 'gym', 'tensorflow'}"
hzwer_LearningToPaint.csv,{'torch'}
ialhashim_DenseDepth.csv,"{'torch', 'tensorflow'}"
iandanforth_pymuscle.csv,{'gym'}
ianwhale_nsga-net.csv,{'torch'}
iArunava_ENet-Real-Time-Semantic-Segmentation.csv,{'torch'}
IBM_customer-churn-prediction.csv,{'sklearn'}
IBM_iot-predictive-analytics.csv,{'sklearn'}
IBM_MAX-Audio-Embedding-Generator.csv,{'tensorflow'}
IBM_MAX-Audio-Sample-Generator.csv,{'tensorflow'}
IBM_MAX-Fast-Neural-Style-Transfer.csv,{'torch'}
IBM_MAX-Image-Caption-Generator.csv,{'tensorflow'}
IBM_MAX-Image-Resolution-Enhancer.csv,{'tensorflow'}
IBM_MAX-Image-Segmenter.csv,{'tensorflow'}
IBM_MAX-ResNet-50.csv,{'keras'}
IBM_MAX-Scene-Classifier.csv,{'torch'}
IBM_powerai-market-sentiment.csv,{'tensorflow'}
IBM_powerai-transfer-learning.csv,{'tensorflow'}
IBM_SystemML_Usage.csv,{'sklearn'}
IBM_tensorflow-kubernetes-art-classification.csv,{'tensorflow'}
IBM_xgboost-smote-detect-fraud.csv,{'sklearn'}
ibrahimsharaf_doc2vec.csv,{'sklearn'}
idearibosome_tf-perceptual-eusr.csv,{'tensorflow'}
IDKiro_CBDNet-pytorch.csv,{'torch'}
IDKiro_CBDNet-tensorflow.csv,{'tensorflow'}
IDSIA_sacred.csv,{'sklearn'}
iesl_Distributional-Inclusion-Vector-Embedding.csv,"{'sklearn', 'tensorflow'}"
IHIaadj_Malware-classifier-PyTorch.csv,{'torch'}
IINemo_isanlp_srl_framebank.csv,"{'sklearn', 'deeppavlov', 'tensorflow'}"
ikostrikov_pytorch-flows.csv,{'torch'}
IlyaGusev_rnnmorph.csv,{'keras'}
IlyaGusev_summarus.csv,"{'sklearn', 'torch', 'transformers'}"
ImagingLab_Colorizing-with-GANs.csv,{'tensorflow'}
imatge-upc_retrieval-2017-cam.csv,"{'sklearn', 'torch'}"
imatge-upc_rvos.csv,{'torch'}
imito_odin-ai.csv,"{'sklearn', 'torch', 'tensorflow', 'cuml'}"
immortal3_MLNet-Pytorch.csv,{'torch'}
imrahulr_Toxic-Comment-Classification-Kaggle.csv,"{'sklearn', 'keras'}"
inab_BIOLITMAP.csv,{'sklearn'}
includeamin_WBC-Classification.csv,"{'sklearn', 'keras'}"
inejc_paragraph-vectors.csv,{'torch'}
inferno-pytorch_speedrun.csv,{'torch'}
initial-h_AlphaZero_Gomoku_MPI.csv,{'tensorflow'}
INK-USC_DS-RelationExtraction.csv,"{'torch', 'tensorflow', 'keras'}"
instacart_lore.csv,"{'sklearn', 'tensorflow', 'keras'}"
intuit_foremast-brain.csv,"{'sklearn', 'mxnet', 'keras'}"
inuinana_MusicGenreClassifiaction.csv,"{'sklearn', 'torch'}"
ironmussa_Optimus.csv,"{'sklearn', 'cuml'}"
IsaacGuan_PointNet-Plane-Detection.csv,{'tensorflow'}
isaacmg_model_agnostic_prediction.csv,"{'tensorflow', 'torch'}"
IShengFang_SpectralNormalizationKeras.csv,{'keras'}
isht7_pytorch-deeplab-resnet.csv,{'torch'}
Issam28_Brain-tumor-segmentation.csv,{'keras'}
ITE-5th_image-captioning-gan.csv,{'torch'}
itsmehemant123_gpt2-discord-bot.csv,{'tensorflow'}
ivclab_PAE.csv,"{'sklearn', 'tensorflow'}"
iwangjian_textsum-gan.csv,{'tensorflow'}
ixarchakos_nba-games.csv,{'sklearn'}
IXarea_LittleGAN.csv,{'tensorflow'}
j05t_emnist.csv,{'keras'}
jackyzha0_DroneNet.csv,{'tensorflow'}
jacobkimmel_lanternfish.csv,{'sklearn'}
Jacobvs_DDOS-ML-Detection.csv,{'keras'}
jadore801120_attention-is-all-you-need-pytorch.csv,{'torch'}
JAIJANYANI_Automated-Resume-Screening-System.csv,{'sklearn'}
james4388_noahcar.csv,{'keras'}
jamesgeorge007_Gender-Classifier.csv,{'sklearn'}
JamesQuintero_Recession-Indicator.csv,"{'sklearn', 'keras'}"
jangsoopark_IDN-TensorFlow.csv,{'tensorflow'}
jantrienes_ecir2019-qac.csv,"{'sklearn', 'keras'}"
JarnoRFB_incense.csv,"{'sklearn', 'tensorflow'}"
jason718_game-feature-learning.csv,"{'sklearn', 'caffe', 'torch'}"
JasonKessler_scattertext.csv,"{'lightning', 'sklearn'}"
jasonlaska_spherecluster.csv,{'sklearn'}
jasonwu0731_trade-dst.csv,{'torch'}
jatana-research_Text-Classification.csv,{'keras'}
JavierAntoran_Bayesian-Neural-Networks.csv,{'torch'}
JayYip_bert-multitask-learning.csv,"{'sklearn', 'tensorflow'}"
jcreinhold_synthtorch.csv,{'torch'}
jeanggi90_sensorCar.csv,{'tensorflow'}
JeanKossaifi_tensorly-notebooks.csv,"{'tensorflow', 'mxnet', 'torch'}"
Jeetu95_Brain-Tumor-Segmentation.csv,{'torch'}
jeffkinnison_shadho.csv,{'sklearn'}
jgraving_deepposekit.csv,{'tensorflow'}
JGuillaumin_swa-tf.csv,{'tensorflow'}
JGuymont_vae-anomaly-detector.csv,{'torch'}
jhasuman_potholes-detection.csv,{'keras'}
jhu-lcsr_costar_plan.csv,"{'sklearn', 'gym', 'tensorflow', 'keras'}"
jiali-ms_JLM.csv,"{'sklearn', 'tensorflow'}"
jiangruoqiao_RICNN_GongCheng_CVPR2015.csv,{'tensorflow'}
jimmy60504_SeisNN.csv,"{'tensorflow', 'torch'}"
jimmyyhwu_ddsm-visual-primitives.csv,{'torch'}
jimmyyhwu_pose-interpreter-networks.csv,{'torch'}
jinfagang_tfboys.csv,"{'tensorflow', 'torch', 'keras'}"
jing-vision_lightnet.csv,"{'sklearn', 'tensorflow'}"
JingqingZ_BaiduTraffic.csv,"{'sklearn', 'tensorflow'}"
JingqingZ_KG4ZeroShotText.csv,"{'sklearn', 'tensorflow'}"
jinnovation_derain-net.csv,{'tensorflow'}
jisungk_deepjazz.csv,{'keras'}
jiwoon-ahn_irn.csv,{'torch'}
jiwoon-ahn_psa.csv,{'torch'}
jkoutsikakis_pytorch-wrapper.csv,"{'torch', 'transformers'}"
joeddav_devol.csv,"{'tensorflow', 'keras'}"
joehammer934_MGN-ReId.csv,{'tensorflow'}
JoergFranke_ADNC.csv,{'tensorflow'}
johannfaouzi_pyts.csv,{'sklearn'}
johannfaouzi_pyts-repro.csv,{'sklearn'}
johri002_Automatic-leaf-infection-identifier.csv,{'sklearn'}
jolibrain_fluidnet_cxx.csv,{'torch'}
jonasrothfuss_fishervector.csv,{'sklearn'}
JRC1995_Abstractive-Summarization.csv,{'tensorflow'}
jrzaurin_ml_pipelines.csv,"{'sklearn', 'lightgbm'}"
js3611_Deep-MRI-Reconstruction.csv,{'torch'}
jsbruglie_tf-shape-detection.csv,{'tensorflow'}
jtourille_yaset.csv,{'torch'}
jubins_DeepLearning-Food-Image-Recognition-And-Calorie-Estimation.csv,"{'sklearn', 'tensorflow'}"
jungtaekkim_bayeso.csv,{'sklearn'}
junqiangchen_KiTS19-Challege.csv,{'tensorflow'}
junqiangchen_LiTS---Liver-Tumor-Segmentation-Challenge.csv,{'tensorflow'}
junqiangchen_Unet2d.csv,{'tensorflow'}
junqiangchen_Unet_3d.csv,{'tensorflow'}
junqiangchen_VNet3D.csv,{'tensorflow'}
junyanz_BicycleGAN.csv,{'torch'}
junyanz_interactive-deep-colorization.csv,"{'sklearn', 'torch'}"
junyanz_pytorch-CycleGAN-and-pix2pix.csv,{'torch'}
justachetan_img2latex.csv,"{'sklearn', 'keras'}"
JustAnOwlz_Face-Denoising.csv,{'keras'}
JustGlowing_minisom.csv,{'sklearn'}
justusschock_shape-constrained-network.csv,"{'sklearn', 'torch'}"
justusschock_shapenet.csv,{'torch'}
jx1100370217_DFCNN-master.csv,{'keras'}
jymsuper_SpeakerRecognition_tutorial.csv,{'torch'}
kabkabm_defensegan.csv,{'tensorflow'}
kainoj_colnet.csv,{'torch'}
KaiyangZhou_pytorch-center-loss.csv,{'torch'}
kakaobrain_torchgpipe.csv,{'torch'}
KaleabTessera_ICOOmen_ML_Model.csv,{'sklearn'}
kalviny_MSDNet-PyTorch.csv,{'torch'}
kamatyogesh7_face-recognition-based-attendance-system.csv,{'sklearn'}
Kamnitsask_deepmedic.csv,{'tensorflow'}
kamo-naoyuki_pytorch_convolutional_rnn.csv,{'torch'}
kashif_firedup.csv,"{'gym', 'torch'}"
Katexiang_ERF-PSPNET.csv,{'tensorflow'}
kaushalshetty_Structured-Self-Attention.csv,{'torch'}
kauziishere_lowLightImageEnhancement.csv,"{'tensorflow', 'keras'}"
KChen89_Cell-Nuclei-Detection-and-Segmentation.csv,{'tensorflow'}
Keep-Current_Engine.csv,{'sklearn'}
kenlimmj_fightin-words.csv,{'sklearn'}
kenmaz_momo_mind.csv,"{'tensorflow', 'keras'}"
kenshohara_3D-ResNets-PyTorch.csv,{'torch'}
kentsyx_Neural-IMage-Assessment.csv,{'torch'}
keon_seq2seq.csv,{'torch'}
keunwoochoi_dl4mir.csv,"{'sklearn', 'keras'}"
kevin-ssy_Optical-Flow-Guided-Feature.csv,{'caffe'}
kfoynt_LocalGraphClustering.csv,{'sklearn'}
khakhulin_compressed-transformer.csv,{'torch'}
khanhha_crack_segmentation.csv,{'torch'}
KhronosGroup_NNEF-Tools.csv,{'torch'}
khuangaf_CryptocurrencyPrediction.csv,"{'sklearn', 'tensorflow', 'keras'}"
khurramjaved96_incremental-learning.csv,{'torch'}
KieranLitschel_PredictingClosingPriceTomorrow.csv,"{'sklearn', 'tensorflow'}"
kimhc6028_relational-networks.csv,{'torch'}
kiudee_cs-ranking.csv,"{'sklearn', 'torch'}"
kjaisingh_hardhat-detector.csv,{'keras'}
kjaisingh_march-madness-2019.csv,"{'sklearn', 'keras'}"
kk7nc_Text_Classification.csv,"{'sklearn', 'keras'}"
kk7nc_HDLTex.csv,"{'sklearn', 'keras'}"
kk7nc_RMDL.csv,"{'sklearn', 'keras'}"
kkanshul_finegan.csv,{'torch'}
klane_databall.csv,{'sklearn'}
klicperajo_ppnp.csv,"{'tensorflow', 'torch'}"
km1414_CNN-models.csv,{'keras'}
KMouratidis_EDA_miner_public.csv,{'sklearn'}
knazeri_edge-connect.csv,{'torch'}
knjcode_pytorch-finetuner.csv,{'torch'}
kolszewska_QuickDrawClassifier.csv,{'torch'}
koshian2_affinity-loss.csv,"{'tensorflow', 'keras'}"
kotritrona_osumapper.csv,"{'sklearn', 'tensorflow'}"
Koziev_chatbot.csv,{'torch'}
kozistr_AdaBound-tensorflow.csv,{'tensorflow'}
kozistr_rcan-tensorflow.csv,{'tensorflow'}
krasserm_face-recognition.csv,"{'sklearn', 'keras'}"
krayush07_deep-attention-text-classifier-tf.csv,{'tensorflow'}
KristiyanVachev_Question-Generation.csv,{'sklearn'}
krrish94_ENet-ScanNet.csv,{'torch'}
ksopyla_svm_mnist_digit_classification.csv,{'sklearn'}
ksopyla_tensorflow-mnist-convnets.csv,{'tensorflow'}
kunci115_siPintar.csv,{'tensorflow'}
kundajelab_ChromDragoNN.csv,"{'sklearn', 'torch'}"
KupynOrest_DeblurGAN.csv,{'torch'}
KushagraChauhan_Face-Recognition.csv,"{'tensorflow', 'keras'}"
kwonmha_Improving-RNN-recommendation-model.csv,{'tensorflow'}
kylemath_DeepEEG.csv,"{'tensorflow', 'keras'}"
kymatio_kymatio.csv,"{'torch', 'sklearn', 'tensorflow'}"
LaceyChen17_neural-collaborative-filtering.csv,{'torch'}
lanpa_tensorboardX.csv,"{'chainer', 'torch', 'tensorflow'}"
LaurentMazare_tch-rs.csv,{'torch'}
lazybootsafe_AI2Match.csv,"{'lightgbm', 'tensorflow', 'sklearn', 'torch', 'transformers'}"
LeeDoYup_DeblurGAN-tf.csv,{'tensorflow'}
leemengtaiwan_cat-recognition-train.csv,"{'torch', 'tensorflow'}"
leeyoshinari_YOLO_v2.csv,{'tensorflow'}
leftthomas_CCCapsNet.csv,{'torch'}
lengstrom_fast-style-transfer.csv,{'tensorflow'}
leon-ai_leon.csv,{'torch'}
leoxiaobin_deep-high-resolution-net.pytorch.csv,{'torch'}
LeslieZhoa_tensorflow-YOLO1.csv,{'tensorflow'}
letsgogeeky_QuadCopter-RL.csv,{'keras'}
LexPredict_lexpredict-contraxsuite.csv,{'sklearn'}
lijx10_SO-Net.csv,{'torch'}
limteng-rpi_mlmt.csv,{'torch'}
limteng-rpi_neural_name_tagging.csv,{'torch'}
lim-anggun_FgSegNet.csv,"{'tensorflow', 'keras'}"
linbo0518_BLSeg.csv,{'torch'}
linchuming_ImageSR-Tensorflow.csv,{'tensorflow'}
LindseyB_not-pepe.csv,{'tensorflow'}
lingtengqiu_Deeperlab-pytorch.csv,{'torch'}
LinLidi_StockSensation.csv,{'sklearn'}
liupei101_TFDeepSurv.csv,{'tensorflow'}
liuxinhai_Point2Sequence.csv,{'tensorflow'}
liuziwei7_voxel-flow.csv,{'tensorflow'}
liyibo_text-classification-demos.csv,{'tensorflow'}
ljvmiranda921_gym-lattice.csv,{'gym'}
locuslab_icnn.csv,"{'sklearn', 'torch', 'tensorflow'}"
locuslab_optnet.csv,{'torch'}
logictensornetworks_logictensornetworks.csv,"{'sklearn', 'tensorflow'}"
lonePatient_Bert-Multi-Label-Text-Classification.csv,"{'tensorflow', 'torch'}"
lonePatient_Deep_Learning_For_Computer_Vision_With_Python.csv,"{'sklearn', 'tensorflow', 'keras'}"
lopuhin_transformer-lm.csv,"{'tensorflow', 'torch'}"
loretoparisi_bert-movie-reviews-sentiment-classifier.csv,{'tensorflow'}
louisyuzhe_MachineLearning_NILM.csv,{'keras'}
lsa-pucrs_acerta-abide.csv,"{'sklearn', 'tensorflow'}"
lsaiml_CaVINet.csv,"{'tensorflow', 'keras'}"
Lsdefine_attention-is-all-you-need-keras.csv,{'tensorflow'}
lsds_Crossbow.csv,{'tensorflow'}
LucaAngioloni_ProteinSecondaryStructure-CNN.csv,{'keras'}
lucasxlu_FGVC.csv,{'torch'}
lucasxlu_TransFBP.csv,{'sklearn'}
LuciaLlavero_ryuzaki_bot.csv,{'sklearn'}
luckycallor_InsightFace-tensorflow.csv,{'tensorflow'}
LuckyZXL2016_Reinforcement-Learning.csv,"{'torch', 'gym'}"
lujiaying_MovieTaster-Open.csv,{'keras'}
LuJunru_SMPCUP2017_ELP.csv,{'sklearn'}
lukasruff_Deep-SVDD-PyTorch.csv,{'torch'}
luopeixiang_named_entity_recognition.csv,{'torch'}
LuZhenHuan_code.csv,{'torch'}
lvapeab_ABiViRNet.csv,{'tensorflow'}
lykaust15_SupportNet.csv,"{'sklearn', 'tflearn', 'tensorflow'}"
lyxok1_Tiny-DSOD.csv,"{'sklearn', 'caffe'}"
lzhbrian_metrics.csv,{'torch'}
m-zakeri_iust_deep_fuzz.csv,{'keras'}
ma-zhiyuan_PersonalRecommendation.csv,"{'sklearn', 'xgboost', 'tensorflow'}"
maciejczyzewski_neural-chessboard.csv,"{'sklearn', 'keras'}"
maciejkula_spotlight.csv,"{'sklearn', 'torch'}"
maelfabien_Multimodal-Emotion-Recognition.csv,"{'sklearn', 'tflearn', 'tensorflow', 'keras'}"
MaestroGraph_sparse-hyper.csv,{'torch'}
mafda_generative_adversarial_networks_101.csv,"{'tensorflow', 'keras'}"
MagNet-DL_magnet.csv,{'torch'}
makcedward_nlpaug.csv,"{'nlpaug', 'transformers'}"
malllabiisc_ConfGCN.csv,{'tensorflow'}
malllabiisc_NeuralDater.csv,{'tensorflow'}
malllabiisc_RESIDE.csv,{'tensorflow'}
malllabiisc_WordGCN.csv,{'tensorflow'}
MandyMo_HAMR.csv,{'torch'}
manideep2510_eye-in-the-sky.csv,"{'tensorflow', 'keras'}"
manideep2510_melanoma_segmentation.csv,"{'tensorflow', 'keras'}"
mapbox_robosat.csv,{'torch'}
marcogdepinto_Emotion-Classification-Ravdess.csv,"{'sklearn', 'tensorflow', 'keras'}"
marctuscher_DRQN-tensorflow.csv,{'tensorflow'}
marketneutral_alphatools.csv,"{'catboost', 'sklearn', 'lightgbm'}"
markovmodel_deeptime.csv,"{'tensorflow', 'torch', 'keras'}"
markovmodel_molPX.csv,{'sklearn'}
marooncn_Defect-Detection-Classifier.csv,"{'sklearn', 'keras'}"
MartinThoma_clana.csv,{'keras'}
masyagin1998_robin.csv,{'keras'}
MathBunny_strava-wind-analysis-ml.csv,{'sklearn'}
mathiasunberath_DeepDRR.csv,{'torch'}
mattn_mruby-tflite.csv,"{'tensorflow', 'keras'}"
MauryaRitesh_Facial-Expression-Detection-V2.csv,{'keras'}
Mavengers_DonkeyDrift.csv,{'tensorflow'}
MaxHalford_starboost.csv,{'sklearn'}
maximecb_gym-miniworld.csv,{'torch'}
maxpumperla_elephas.csv,{'tensorflow'}
MaybeShewill-CV_attentive-gan-derainnet.csv,{'tensorflow'}
MaybeShewill-CV_nsfw-classification-tensorflow.csv,{'tensorflow'}
MaybeShewill-CV_CRNN_Tensorflow.csv,{'tensorflow'}
MaybeShewill-CV_lanenet-lane-detection.csv,"{'sklearn', 'tensorflow'}"
mayorx_rcf-edge-detection.csv,{'torch'}
mbanani_pytorch-clickhere-cnn.csv,{'torch'}
mbchang_crl.csv,{'torch'}
MBKraus_Predicting_real_estate_prices_using_scikit-learn.csv,{'sklearn'}
McGill-DMaS_Kam1n0-Community.csv,"{'sklearn', 'torch'}"
mdangschat_ctc-asr.csv,{'tensorflow'}
mdeff_cnn_graph.csv,"{'sklearn', 'tensorflow'}"
mdeff_fma.csv,"{'sklearn', 'keras'}"
mdfirman_CityNet.csv,{'tensorflow'}
megbedell_wobble.csv,{'tensorflow'}
Mehran-k_SimplE.csv,{'tensorflow'}
mengrang_DFL-CNN-tensorflow.csv,{'tensorflow'}
